seller_id,Orders,Items,Revenue,Freight,Avg_Review,Avg_Delivery_Days,Avg_Delay_Days,Late_Delivery_Rate,Avg_Seller_Handoff_Days,seller_city,seller_state
455befea1bb853c75ccbca94cff26e5c,1,1,19.99,22.06,3.0,12.0,-38.0,0.0,3.0,resende,RJ
455c5640e8c5bd1b2ee85c0158f85727,8,8,6729.5,457.39,4.5,14.625,-22.875,0.0,1.125,luiz alves,SC
455f46ef09a9e45667e2981df84b5cc2,1,1,29.9,18.31,4.0,13.0,-2.0,0.0,8.0,sorocaba,SP
457fe919b032a3f7dadba6fb92cf7855,9,12,1104.89,141.22,4.833333333333333,5.333333333333333,-6.916666666666667,0.0,1.0833333333333333,paulinia,SP
458c6fa920810ce2492da71bc26d9eec,2,2,756.76,105.61,2.5,25.0,-10.0,0.0,4.5,catanduva,SP
458d868c9642f55f18f04e951a3fdde6,2,2,2718.0,104.75,5.0,17.0,-19.0,0.0,5.5,porto alegre,RS
45a3d05fb00435e52a28859dd03703b3,1,1,1299.0,24.79,5.0,25.0,-5.0,0.0,16.0,guarulhos,SP
45ba18c210d42734ec52c0c1c574e9ee,35,38,5099.44,924.33,4.052631578947368,6.684210526315789,-12.5,5.263157894736842,0.21052631578947367,sao roque,SP
45c20d94d9171b0bcfab3c955e47d67b,4,4,129.46,81.11,4.5,14.25,-10.5,0.0,1.25,cordeiropolis,SP
45d33f715e24d15a6ccf5c17b3a23e3c,56,58,4518.49,864.98,4.172413793103448,10.96551724137931,-11.982758620689655,5.172413793103448,3.3620689655172415,sorocaba,SP
461ff5303b6c9c1a4a07f40c5aece516,3,3,102.69999999999999,58.73,3.6666666666666665,6.333333333333333,-16.0,0.0,1.3333333333333333,pinhais,PR
466222e777149751370e7e98fb623b0c,1,1,87.9,17.55,5.0,6.0,-9.0,0.0,0.0,rio de janeiro,RJ
4677a5437afda5fa7140b927b07be1cc,11,11,3415.7,420.0,4.363636363636363,12.181818181818182,-14.090909090909092,9.090909090909092,2.727272727272727,japira,PR
46dc3b2cc0980fb8ec44634e21d2718e,503,523,122811.38,11351.5,4.263565891472868,11.323135755258127,-12.191204588910134,5.544933078393881,2.305927342256214,rio de janeiro,RJ
46ef1a25845fc051c2998d878354810c,5,5,250.41,98.04,4.4,16.4,-4.8,0.0,1.6,claudio,MG
4736e9d642ef4257cd7622516931eb51,16,21,1108.86,387.01,4.190476190476191,4.857142857142857,-14.904761904761905,0.0,1.0,piracicaba,SP
47648caee88ccfe951fbb27fbf7b4cbe,3,3,1564.99,68.0,3.6666666666666665,13.333333333333334,-6.0,33.33333333333333,2.0,diadema,SP
478bfe564db21eeb44386606aa30b650,3,3,182.70000000000002,48.1,4.666666666666667,13.333333333333334,-13.666666666666666,0.0,4.333333333333333,pedro leopoldo,MG
47efca563408aae19bb7206c2d969ea9,11,11,2383.0,408.55,4.363636363636363,13.272727272727273,-15.0,0.0,1.0909090909090908,teresina,PI
47f55702f598c7c6cc8458b0fbc1c49a,1,1,75.0,19.77,5.0,17.0,-11.0,0.0,6.0,dores de campos,MG
48162d548f5b1b11b9d29d1e01f75a61,66,89,20109.39,2042.44,3.8202247191011236,10.764044943820224,-12.853932584269662,1.1235955056179776,0.7528089887640449,piracicaba,SP
4830e40640734fc1c52cd21127c341d4,204,214,9550.48,3041.2599999999998,4.191588785046729,9.532710280373832,-11.210280373831775,4.672897196261682,1.1635514018691588,sao paulo,SP
48328ec9a579151d9cc6a86d4a59336c,1,1,1099.0,97.78,2.0,21.0,-7.0,0.0,2.0,canoas,RS
483ca627d131e18f988349b1655c0acd,1,1,264.0,19.73,5.0,15.0,-5.0,0.0,4.0,mogi mirim,SP
48436dade18ac8b2bce089ec2a041202,134,147,11821.11,2840.9,4.129251700680272,13.72108843537415,-10.108843537414966,6.802721088435375,3.4761904761904763,volta redonda,SP
485452467ff670447e84a8370c3fc898,3,3,175.70000000000002,139.74,4.666666666666667,13.666666666666666,-15.333333333333334,0.0,2.0,taio,SC
4867209cb29b56b92893d7bde3ce8012,1,1,150.0,19.15,4.0,10.0,-17.0,0.0,3.0,jau,SP
4869f7a5dfa277a7dca6462dcf3b52b2,1124,1148,226987.93,20019.13,4.139473684210526,14.54965156794425,-11.164634146341463,10.54006968641115,1.8066202090592334,guariba,SP
48985c61529077fa4f1e38bcff0f2ed3,7,7,879.3000000000001,148.07,4.428571428571429,10.0,-21.428571428571427,0.0,0.42857142857142855,porto alegre,RS
48b6c3f4c6a93171da04b75313f2130f,2,2,290.26,37.8,5.0,24.0,-9.0,0.0,1.5,osvaldo cruz,SP
48bad451945f5227341793478d6353ea,3,3,307.0,77.49,4.0,21.666666666666668,-14.666666666666666,33.33333333333333,10.333333333333334,sao paulo,SP
48e5ee06fb2dc74df1c711a9b6dfac2a,1,3,57.0,45.3,5.0,11.0,-20.0,0.0,3.0,oliveira,MG
48e954b2da4f6a750c844173b347ed40,2,6,397.79999999999995,159.01,4.166666666666667,8.0,-28.666666666666668,0.0,0.0,porto alegre,RS
48efc9d94a9834137efd9ea76b065a38,33,34,345.6,320.40000000000003,5.0,10.588235294117647,-24.352941176470587,0.0,3.5,curitiba,PR
48fb026ed7455a42f5d3e9390ed5088e,9,9,489.73,191.54,2.888888888888889,11.222222222222221,-15.11111111111111,0.0,1.3333333333333333,barra mansa,RJ
49067458c68f7701fd334ce326accbe0,17,38,1077.1,586.33,3.3684210526315788,11.736842105263158,-13.868421052631579,0.0,4.078947368421052,juiz de fora,MG
4917cee8d902e13428c3ec4b1ca6f315,31,31,5103.9,1074.44,4.161290322580645,17.612903225806452,-9.935483870967742,3.225806451612903,7.483870967741935,blumenau,SC
491a5ada3aa1678414e990262c4bbdc1,1,1,1420.0,15.58,5.0,6.0,-12.0,0.0,1.0,sao paulo,SP
49383af7ab774e4e8f3000f49c83dc4b,8,12,660.0,242.23,4.583333333333333,7.333333333333333,-13.166666666666666,0.0,1.9166666666666667,taubate,SP
4965a7002cca77301c82d3f91b82e1a9,1,1,8.49,7.87,5.0,6.0,-13.0,0.0,1.0,sorocaba,SP
497709c2976a8fa308730a2dec5b0726,1,2,76.0,18.04,5.0,5.0,-2.0,0.0,3.0,diadema,SP
4978a02ea9c8be7a9b5480680f40334e,18,19,2356.61,340.23,3.5789473684210527,4.947368421052632,-9.947368421052632,0.0,0.7368421052631579,sao paulo,SP
499185655c29ecfdbfe776ef7cf875b5,1,1,89.0,17.33,4.0,11.0,-34.0,0.0,4.0,porto alegre,RS
4992e76a42cb3aad7a7047e0d3d7e729,56,73,2171.2,992.36,3.8767123287671232,7.8493150684931505,-10.575342465753424,5.47945205479452,0.3561643835616438,sao paulo,SP
499ec63c58e51296c9cf57edcfe1c8a8,5,5,365.0,47.93,4.8,4.8,-12.6,0.0,0.6,sao paulo,SP
49cdc90518a4f82676b38b3c1aa43ff6,5,5,1539.5,82.61,3.8,5.4,-11.0,0.0,1.4,sao paulo,SP
49e7217cfe4e427191c378ec626d8737,12,13,2868.8,352.09000000000003,4.153846153846154,15.76923076923077,-11.0,0.0,4.615384615384615,formiga,MG
49f8d2ea7b718d0ce587d34207caf2b4,1,1,149.9,15.36,5.0,6.0,-1.0,0.0,3.0,sao bernardo do campo,SP
4a1917ef994878940e1fb03eeb787ad7,2,3,768.0,78.62,2.6666666666666665,9.666666666666666,-11.333333333333334,0.0,1.3333333333333333,brasilia,DF
4a1f694197d05fe70026b016a7316b41,14,23,907.77,370.98,4.391304347826087,10.478260869565217,-14.73913043478261,4.3478260869565215,1.5217391304347827,pedreira,SP
4a23adac87cf538689fa600d976f78b2,3,3,405.0,35.41,4.333333333333333,8.0,-8.666666666666666,0.0,2.3333333333333335,sao paulo,SP
4a3ca9315b744ce9f8e9374361493884,1772,1971,199408.32,34712.46,3.8286300667008724,13.925925925925926,-9.662100456621005,9.690512430238456,1.8518518518518519,ibitinga,SP
4a3ccda38b2129705f3fb522db62ca31,64,74,16730.99,1359.54,3.810810810810811,12.77027027027027,-11.175675675675675,6.756756756756757,2.3783783783783785,marilia,SP
4a5b36211b1f51bf7eaa5c10a57fa483,1,1,139.19,16.07,5.0,4.0,-8.0,0.0,0.0,sao goncalo,RJ
4a82168aaef173cbb6e46ae88728f919,4,4,512.0,100.39,4.0,6.25,-13.75,0.0,1.5,irati,PR
4a82c4af97ffc0fb2dc26bfdc03b1842,3,3,143.7,67.2,5.0,12.333333333333334,-15.0,0.0,1.3333333333333333,lagoa da prata,MG
4aba391bc3b88717ce08eb11e44937b2,27,28,7286.88,760.56,4.0,16.464285714285715,-13.25,14.285714285714285,1.5357142857142858,arraial d'ajuda (porto seguro),BA
4aba6a02a788d3ec81c03137144d9a80,1,1,89.9,15.38,5.0,13.0,-11.0,0.0,1.0,canoinhas,SC
4b0fdb526525f9890eb145bf1534640e,18,20,2419.0,535.21,3.95,8.3,-9.3,0.0,0.7,ibitinga,SP
4b1eaadf791bdbbad8c4a35b65236d52,5,5,960.0899999999999,68.95,2.6,21.8,-15.8,20.0,17.6,ribeirao preto,SP
4b39558c138930b9e5489c93b6df5fe3,4,5,1096.7,132.4,4.6,12.4,-14.0,0.0,0.0,aracaju,SE
4b5f66b7adcf57f1ecc0d3c07dd6b177,23,38,6381.78,734.18,4.081081081081081,13.157894736842104,-14.368421052631579,2.631578947368421,3.6315789473684212,vendas@creditparts.com.br,PR
4b90495391ac0bd181a80a459df1e718,1,1,248.0,18.11,4.0,11.0,-39.0,0.0,8.0,bage,RS
4b9750c8ad28220fe6702d4ecb7c898f,217,221,15815.4,3358.45,4.352941176470588,8.950226244343892,-9.380090497737557,5.88235294117647,1.3484162895927603,limeira,SP
4b98b0428fc1932cc2514ef9ce2505e6,2,3,465.51,54.019999999999996,2.3333333333333335,17.666666666666668,-9.666666666666666,33.33333333333333,1.6666666666666667,taboao da serra,SP
4ba52dfeba874da5b9ee7b17c7494f04,11,11,1463.0,204.91,4.363636363636363,10.0,-11.727272727272727,9.090909090909092,1.5454545454545454,mogi das cruzes,SP
4bcec44888b30ba9001234c534716d3f,5,5,146.0,63.23,4.6,8.8,-9.4,0.0,0.8,santo andre,SP
4bde6149c15cf7e177b36fa060dd6de8,2,2,159.8,32.66,5.0,10.5,-47.5,0.0,7.5,carazinho,RS
4be6b962d83299498bae2190f95d6566,11,12,508.8,182.29,4.181818181818182,6.833333333333333,-12.0,8.333333333333332,0.5,sao carlos,SP
4be9ae93c4fc0f41713d71a4194ee1b3,1,1,109.9,27.07,5.0,11.0,-7.0,0.0,4.0,divinopolis,MG
4bf2f4ee540798a61f9636d12cd9cc80,29,30,4995.56,505.45,4.166666666666667,13.133333333333333,-12.4,0.0,1.9333333333333333,assis,SP
4bf658053d453036c70976bccb2c31b2,2,2,1742.99,81.57,4.5,24.0,-8.5,0.0,13.5,sao jose do rio preto,SP
4bfc7a4a1cf8d4d2121c27422d9e50b5,26,40,8124.4,1067.19,4.225,7.525,-10.525,2.5,2.35,sao paulo,SP
4c03b9dd4c11ee2cb35c96c49efc9420,48,48,6458.6,843.73,4.1063829787234045,10.020833333333334,-14.145833333333334,2.083333333333333,1.25,campo limpo paulista,SP
4c18691b6037662be2df78a765d98ab5,63,67,3195.52,1120.99,3.8358208955223883,8.761194029850746,-11.492537313432836,5.970149253731343,1.0,sao paulo,SP
4c1c7281388a33dd06daac44f9fadbd1,5,5,188.32,81.59,4.8,8.4,-16.4,0.0,1.0,marilia,SP
4c2b230173bb36f9b240f2b8ac11786e,258,344,14520.47,4361.92,3.761764705882353,12.354651162790697,-8.668604651162791,8.430232558139535,4.453488372093023,sao paulo,SP
4c498c7345e89aebad651544829beca0,47,47,4570.27,561.39,4.276595744680851,10.319148936170214,-9.191489361702128,10.638297872340425,2.0,carapicuiba,SP
4c4d546adf3c3868fe19c9ec6e9ffda9,2,3,111.69999999999999,45.39,3.6666666666666665,6.333333333333333,-16.666666666666668,0.0,2.0,maringa,PR
4c60877808f4318ef1107fbeb8f89afa,2,2,118.0,32.63,4.0,14.5,-9.0,0.0,9.0,atibaia,SP
4c61e37f664c3c88aff092aa5ac779d7,7,8,788.31,119.86,4.0,16.375,-2.875,25.0,1.5,niteroi,RJ
4c8545742faaf58fafd5fd14d25d75cf,4,4,3020.0,196.31,4.5,9.5,-14.25,0.0,0.25,fernandopolis,SP
4c8b8048e33af2bf94f2eb547746a916,19,23,1882.45,385.43,3.4782608695652173,18.608695652173914,-4.043478260869565,13.043478260869565,5.0,ibitinga,SP
4cc43a222a0f94910728b62b97a8c5f8,1,1,108.5,12.26,3.0,14.0,-12.0,0.0,2.0,ribeirao preto,SP
4cc4fd4fdd406a85bbdc1f824b731bd7,1,2,539.98,31.24,5.0,8.0,-14.0,0.0,2.0,toledo,PR
4ce8b55b4bfa4659184e7becc1fba3f2,2,2,199.0,59.870000000000005,3.0,12.0,-12.0,0.0,0.0,fazenda rio grande,PR
4cf490a58259286ada5ba8525ba9e84a,7,7,1075.3,142.55,3.4285714285714284,24.285714285714285,-17.857142857142858,0.0,10.714285714285714,tabatinga,SP
4d0041cdbe51b4617d95c70b19decc74,8,8,5235.200000000001,230.29,4.5,6.75,-10.5,0.0,1.0,juiz de fora,MG
4d232b78ab7ef10393dc3807d827bc0d,5,5,1475.0,214.99,4.4,5.8,-12.6,0.0,0.8,belo horizonte,MG
4d600e08ecbe08258c79e536c5a42fee,7,7,3816.17,142.96,4.428571428571429,12.428571428571429,-27.857142857142858,0.0,4.857142857142857,entre rios do oeste,PR
4d6d651bd7684af3fffabd5f08d12e5a,363,391,43317.9,7820.9800000000005,4.205128205128205,12.626598465473146,-13.084398976982097,3.8363171355498724,3.0946291560102304,jau,SP
4d9fea3499bdc22aa4da4e339365f215,2,2,192.54000000000002,30.2,5.0,12.5,-19.5,0.0,0.5,sao paulo,SP
4da0e408c99d2fdc2126dc9fce518060,44,60,3344.4,1049.73,4.5,8.783333333333333,-23.733333333333334,0.0,1.05,cornelio procopio,PR
4dab98ca6cd6d3df586203cefd28a042,1,1,154.9,18.33,5.0,28.0,-1.0,0.0,9.0,porto alegre,RS
4dbd95a08b31ede5c82d3f861cb1ce1a,4,4,370.78000000000003,93.14,4.75,12.0,-16.75,0.0,3.5,curitiba,PR
4dc2e811a1760953cb7c6a590b498943,1,1,175.0,24.84,5.0,6.0,-9.0,0.0,0.0,itapui,SP
4dc646b9b9e8e411ef48ba000ea3ac6f,4,5,289.7,63.56,2.4,10.4,-7.8,20.0,2.0,valinhos,SP
4ddeb3e828550cddc8d45c8bc36ab2d1,1,1,152.0,12.45,5.0,7.0,-11.0,0.0,1.0,sao paulo,SP
4de6e4ba574aa9dfdc824bc44dc47fdd,14,14,451.1,253.32,4.071428571428571,8.857142857142858,-18.357142857142858,7.142857142857142,0.5714285714285714,colombo,PR
4deebb3199eeafb282ae33229144f94b,4,5,779.7,141.79,3.4,11.6,-1.4,40.0,6.4,sao paulo,SP
4e06067cc08b3f41d837768d392c3ee3,31,46,941.72,572.53,4.173913043478261,9.347826086956522,-14.391304347826088,4.3478260869565215,0.5869565217391305,betim,MG
4e0d109ccfba9a1151c103049880c857,2,2,279.89,67.84,3.0,18.5,-15.5,0.0,4.5,sao joao de meriti,RJ
4e17c65a516f69d023a2ae78b84f28d6,61,74,7639.26,1155.54,4.081081081081081,14.391891891891891,-20.7972972972973,9.45945945945946,5.905405405405405,suzano,SP
4e2627090e6e5b9fabba883a37897683,1,1,39.9,11.72,nan,3.0,-14.0,0.0,2.0,belo horizonte,MG
4e326052e5dbba8adcd512f3450a307e,3,6,570.0,85.96,1.6666666666666667,19.5,-12.0,0.0,2.3333333333333335,sao paulo,SP
4e42581f08e8cfc7c090f930bac4552a,1,2,98.0,53.8,1.0,47.0,12.0,100.0,30.0,portoferreira,SP
4e480be820e37de1444325ff358c9296,1,2,430.3,143.44,5.0,12.0,-10.0,0.0,0.0,tres coracoes,MG
4e5725ba188db8252977a4f0227bd462,21,24,1865.09,364.27,3.5416666666666665,20.25,-2.75,20.833333333333336,2.5416666666666665,ribeirao preto,SP
4e6015589b781adaa5ce7f1892d06bb1,3,3,684.0,56.5,3.6666666666666665,5.333333333333333,-12.666666666666666,0.0,2.0,guaruja,SP
4e7c18b98d84e05cbae3ff0ff03846c2,81,90,9445.9,2910.77,4.179775280898877,11.566666666666666,-13.066666666666666,3.3333333333333335,1.2584269662921348,jaboticabal,SP
4e85b538b0dad58852641540686d0e14,4,4,361.97999999999996,74.36,3.75,16.75,-6.0,50.0,5.0,sao jose dos campos,SP
4e8dacf3d38f281ae26c3e0321d92d88,8,9,2055.46,140.57999999999998,2.888888888888889,13.0,-12.555555555555555,22.22222222222222,4.666666666666667,sao paulo,SP
4e922959ae960d389249c378d1c939f5,412,446,45338.42,7147.18,3.9027149321266967,14.147982062780269,-13.02914798206278,8.968609865470851,2.890134529147982,jacarei,SP
4e92348462c75b6c842b994ce84a0ed4,1,1,69.9,15.59,5.0,9.0,-19.0,0.0,4.0,cachoeirinha,RS
4ea2f12dbe91deeacd2c1e74f069a6e6,4,6,210.2,70.07,4.833333333333333,7.666666666666667,-11.333333333333334,0.0,2.8333333333333335,sao paulo,SP
4eb61f060e7dcc1d5a80d806c35cc541,8,8,1313.0,153.12,3.875,5.75,-13.0,0.0,0.375,sao paulo,SP
4ebdc7e6cd6102a022dadc49156d4ea8,29,33,951.6,376.59,3.787878787878788,9.696969696969697,-10.636363636363637,3.0303030303030303,3.8181818181818183,sao paulo,SP
4eeb99008a0f59d2c7759c59f9a346eb,2,2,1282.0,38.95,4.5,7.0,-12.5,0.0,0.0,embu das artes,SP
4ef4c39cf3c24f326434cf0b2e48046a,7,8,792.0,109.50999999999999,3.875,13.5,-5.125,12.5,2.25,sao paulo,SP
4f0d637c1197fd65405ebd755ac9f86b,2,2,199.8,32.67,5.0,6.5,-17.0,0.0,0.0,taboao da serra,SP
4f1f1c8666cdb6442f775c4e8caed465,2,2,944.98,125.41,5.0,19.5,-14.0,0.0,8.0,belo horizonte,MG
4fae87d32467e18eb46e4a76a0a0b9ce,1,1,100.9,19.9,5.0,6.0,-12.0,0.0,2.0,ronda alta,RS
4fb41dff7c50136976d1a5cf004a42e2,3,3,1230.0,66.77,4.0,66.33333333333333,33.0,33.33333333333333,1.6666666666666667,feira de santana,BA
4fe2f67634d00c021aa01f96b6f2d68e,2,2,86.8,32.04,5.0,10.5,-21.0,0.0,2.0,maringa,PR
5011f0d93373a4c5753adf58ca77af8d,11,21,859.5200000000001,363.67,3.6666666666666665,14.666666666666666,-4.190476190476191,19.047619047619047,1.1428571428571428,santos,SP
503c1de08ae81a2d86f17951b204db55,22,22,4906.99,414.90999999999997,4.409090909090909,13.045454545454545,-11.909090909090908,4.545454545454546,0.6818181818181818,sao paulo,SP
5058e8c1e82653974541e83690655b4a,62,77,9812.83,3008.63,3.08,25.935064935064936,-16.363636363636363,10.38961038961039,14.844155844155845,itaquaquecetuba,SP
5075aaa8404020ae6aa8bf4792099b41,10,15,1572.88,299.27,4.133333333333334,11.866666666666667,-10.333333333333334,0.0,3.466666666666667,pocos de caldas,MG
50770d25768b0486d89be26afca3108f,6,6,171.76999999999998,76.09,4.0,13.166666666666666,-6.833333333333333,16.666666666666664,1.0,santo andre,SP
508808d438fe2ff972ed13bb8f4a82e2,9,10,234.84,111.19999999999999,4.6,4.0,-8.8,0.0,0.6,sao paulo,SP
50a7e551a7b3f8d37cd6e32d8bfbe5ea,1,1,140.0,27.96,5.0,12.0,-4.0,0.0,6.0,sao caetano do sul,SP
50bf89f1349bc0409a268c3a49678009,1,1,179.9,102.57,5.0,9.0,-26.0,0.0,0.0,jaci,SP
50c9975695009e5e6473912e83a6d1da,50,68,3964.4,2919.55,3.985074626865672,14.647058823529411,-8.735294117647058,10.294117647058822,2.4411764705882355,claudio,MG
51209b446b2073894bdc0face6c73ffc,2,4,359.6,79.28,4.0,9.5,-17.0,0.0,0.0,vila velha,ES
512d298ac2a96d1931b6bd30aa21f61d,11,12,7401.94,321.93,4.25,9.583333333333334,-14.666666666666666,0.0,1.0833333333333333,rio de janeiro,RJ
513a54369b6a8a6602fcb0e129c6d78d,2,2,47.8,14.86,4.5,3.0,-5.5,0.0,2.0,sao bernardo do campo,SP
5145090ab595c0d0b8557199f5701fbf,4,4,1459.6,197.85,4.25,15.25,-25.5,0.0,5.5,curitiba,PR
5151aea44289d6c6b090ee31c2132508,7,7,1315.3,167.17,1.8333333333333333,17.0,-27.142857142857142,0.0,6.714285714285714,marilia,SP
515d781150feed28a6ac091bb0e3cb8c,6,6,1002.35,152.37,4.166666666666667,9.333333333333334,-24.166666666666668,0.0,0.8333333333333334,campo grande,MS
5160d23075764e18e07c1f4a87fad743,33,38,2359.0,478.64,4.447368421052632,8.921052631578947,-9.447368421052632,0.0,2.4473684210526314,sao bernardo do campo,SP
516e7738bd8f735ac19a010ee5450d8d,74,82,6463.19,1442.5,4.609756097560975,8.317073170731707,-18.597560975609756,2.4390243902439024,0.6097560975609756,rio de janeiro,RJ
51702dc2a3e106c76dbff722b5bf0726,13,14,2705.1,581.94,4.357142857142857,14.428571428571429,-14.214285714285714,0.0,2.2142857142857144,conchal,SP
5194c22ed1f616ec0c0f33c571542879,4,4,245.6,80.85,4.25,12.0,-11.25,0.0,1.0,santa rita do sapucai,MG
519a7aa428f18d125a283cf8c014fdd6,3,3,79.69999999999999,73.1,4.0,7.0,-15.666666666666666,0.0,1.3333333333333333,rio do oeste,SC
51a04a8a6bdcb23deccc82b0b80742cf,1,1,167.99,31.93,1.0,35.0,7.0,100.0,13.0,braganca paulista,SP
51e0557bc7b86de13e946c60ee91ce39,1,1,45.8,17.6,5.0,10.0,-9.0,0.0,2.0,belo horizonte,MG
51e4e89242cbb846c2deff3dc015650e,16,16,822.5799999999999,353.17,4.625,8.75,-16.0,0.0,0.875,rio grande,RS
51ed72984a04e5dd35c2b27e77179038,7,7,1294.3,198.93,3.5714285714285716,16.0,-9.714285714285714,14.285714285714285,1.8571428571428572,sao jose do rio preto,SP
51f108f62cb87d61918159902c8f8583,3,3,303.73,75.03,4.333333333333333,5.666666666666667,-17.666666666666668,0.0,0.3333333333333333,cascavel,PR
52092ddbd3a58c450a4459bf051b2287,6,6,351.7,75.35,4.333333333333333,12.5,-11.833333333333334,0.0,1.1666666666666667,dois corregos,SP
520b493b57809f446cb0a233bb3e25c7,63,74,3713.9,1073.91,4.378378378378378,6.864864864864865,-11.932432432432432,1.3513513513513513,1.0945945945945945,santos,SP
522620dcb18a6b31cd7bdf73665113a9,172,178,56690.49,4583.17,3.914285714285714,14.730337078651685,-14.01685393258427,8.426966292134832,1.8314606741573034,cascavel,PR
5236605f4d4b0b3e4df85b850393fca0,5,5,265.3,82.18,4.8,10.2,-6.0,20.0,2.8,sao paulo,SP
52454f90d4c30c016768db02f88c1a74,3,5,80.5,67.17,3.6,12.4,-7.4,0.0,5.8,campinas,SP
52562a9f449c3dc3d53f5f5b9ed74903,14,14,3266.6,444.03999999999996,4.785714285714286,12.928571428571429,-18.428571428571427,0.0,1.8571428571428572,parnamirim,RN
525e75a6fb1454a2325ab1734bcec221,9,10,607.17,112.22,4.0,6.0,-13.7,0.0,0.2,barueri,SP
5275ca25d0358ca73864e0ae41be1320,4,4,409.6,69.22,4.75,6.5,-3.25,0.0,2.25,guarulhos,SP
527801b552d0077ffd170872eb49683b,90,92,17942.8,2062.56,4.483516483516484,12.521739130434783,-11.41304347826087,9.782608695652174,1.315217391304348,garca,SP
52831e5990d0771cb4951d6f12928167,1,1,65.0,13.12,3.0,5.0,-10.0,0.0,1.0,tupa,SP
528bcf6680c36dddf07620bd35b33a6f,2,2,969.98,43.86,4.5,20.5,-4.5,50.0,2.5,sao paulo,SP
528ce32f560edd11add4169f6a5b65be,2,2,59.8,15.3,5.0,10.0,-11.5,0.0,2.0,sao roque,SP
52956b80ae65fda598f06f6b9943e7a9,3,3,792.0,66.85,4.0,24.666666666666668,-7.333333333333333,33.33333333333333,14.0,maringa,PR
52a50b42accf164f9f019941e5759d9b,4,4,139.96,57.059999999999995,4.75,5.0,-3.5,0.0,0.75,monte alegre do sul,SP
52a52b9f656520e99716f5bc40f661c8,7,8,783.1,148.12,4.125,10.0,-12.0,0.0,3.375,sao carlos,SP
52ac6f920b7280e4c6d30dd94de6259b,6,7,5657.3,726.59,3.2857142857142856,11.571428571428571,-11.857142857142858,0.0,2.5714285714285716,pinhais,PR
52b53f7061969fe471d119b6195da864,1,1,90.0,8.37,5.0,3.0,-8.0,0.0,0.0,itajai,SP
52bb00821bcdd358a5a5a27e1f6be5a1,2,2,349.8,38.629999999999995,4.5,15.5,-9.0,0.0,2.5,osasco,SP
52d76513f0c4d97f3b99570e2c94ee31,19,28,8153.1,889.26,3.88,11.357142857142858,-19.321428571428573,3.571428571428571,1.0714285714285714,novo hamburgo,RS
52f0fe436a347ddad7ed5f9aa4e27eaa,19,21,1452.49,436.34,3.4761904761904763,13.428571428571429,-7.428571428571429,9.523809523809524,2.5714285714285716,sao paulo,SP
52f6f9f13ba19504c02781132a049e75,1,2,398.0,46.26,2.0,16.0,-14.0,0.0,7.0,curitiba,PR
52f976b17ea7f2f087f56dcc419328f6,6,6,7630.0,862.65,3.6666666666666665,9.833333333333334,-16.666666666666668,0.0,1.6666666666666667,california,PR
52f9db5cfb423382a2fa5c9e39303202,21,22,1218.78,345.75,4.318181818181818,9.681818181818182,-14.681818181818182,0.0,0.3181818181818182,echapora,SP
5305693ffae2d3463377b1f6fe67b15a,1,1,93.56,12.99,5.0,13.0,-9.0,0.0,0.0,penapolis,SP
53088c75f948b48a7ece173ac17f0c12,3,3,261.70000000000005,54.53,5.0,10.666666666666666,-13.666666666666666,0.0,2.3333333333333335,triunfo,RS
530ec6109d11eaaf87999465c6afee01,94,101,12682.11,2597.05,4.316831683168317,10.306930693069306,-17.198019801980198,0.9900990099009901,1.188118811881188,cascavel,PR
53243585a1d6dc2643021fd1853d8905,348,400,217940.44,12856.58,4.128140703517588,12.94,-11.605,3.0,2.685,lauro de freitas,BA
53336f97ddbe53e2a617d07b17447b95,1,1,599.5,75.33,5.0,19.0,-11.0,0.0,0.0,sao paulo,SP
533d46c1b06970e99f09523a61df4972,2,2,159.98,32.64,4.5,16.0,-10.0,0.0,6.0,itapetininga,SP
5343d0649eca2a983820bfe93fc4d17e,70,110,9819.02,2375.07,3.638888888888889,10.809090909090909,-12.6,9.090909090909092,0.5727272727272728,santo andre,SP
534a01cc6df1e034e05c32028a291fa2,5,5,235.59,59.86,4.4,10.2,-8.0,0.0,2.0,jundiai,SP
535bf14f36346c7f59d87cece104d70c,1,1,50.0,7.77,4.0,4.0,0.0,0.0,1.0,rio de janeiro,RJ
537eb890efff034a88679788b647c564,158,172,4647.8,2497.68,4.180232558139535,8.69186046511628,-12.44767441860465,3.488372093023256,0.8430232558139535,rio de janeiro,RJ
538caafddff204241cecbf3a02e6b3cf,8,8,128.4,90.41,2.75,16.75,-0.875,37.5,12.375,sao paulo,SP
539ed9e19811677513447759be5eccfc,2,2,32.83,31.09,3.0,4.5,-16.0,0.0,1.5,belo horizonte,MG
53b0300ca793f9834cd69c0678d35ee8,5,10,1662.15,137.31,5.0,5.6,-14.5,0.0,2.0,indaiatuba,SP
53d00c40e32aeb924a84ce72b1af869d,17,17,2165.85,296.21999999999997,4.352941176470588,15.705882352941176,-7.470588235294118,11.76470588235294,2.411764705882353,ibitinga,SP
53e4c6e0f4312d4d2107a8c9cddf45cd,463,515,29750.37,9758.98,4.085769980506822,11.551456310679612,-13.440776699029126,4.660194174757281,3.1339805825242717,pedreira,SP
54065e9aef7e9e9c2dc23b7594db021a,12,12,7079.0,242.78,4.333333333333333,11.833333333333334,-22.75,0.0,2.1666666666666665,rio de janeiro,RJ
